token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
面,1,15,0.6116207951070336,2.784998143334571,-2.173377348227538
寒,1,15,0.6116207951070336,2.784998143334571,-2.173377348227538
心,7,35,4.281345565749236,6.498329001114,-2.2169834353647637
歸,0,12,0.0,2.227998514667657,-2.227998514667657
柏,0,12,0.0,2.227998514667657,-2.227998514667657
十,0,12,0.0,2.227998514667657,-2.227998514667657
誰,1,16,0.6116207951070336,2.9706646862235426,-2.3590438911165093
烏,0,13,0.0,2.4136650575566283,-2.4136650575566283
明,3,23,1.834862385321101,4.270330486446342,-2.4354681011252413
名,6,33,3.669724770642202,6.126995915336057,-2.4572711446938547
爲,2,20,1.2232415902140672,3.713330857779428,-2.4900892675653608
