token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
仙,0,9,0.0,1.5630427231677666,-1.5630427231677666
六,0,9,0.0,1.5630427231677666,-1.5630427231677666
晨,0,9,0.0,1.5630427231677666,-1.5630427231677666
回,0,9,0.0,1.5630427231677666,-1.5630427231677666
忘,1,14,0.7917656373713381,2.4313997915943033,-1.639634154222965
司,1,14,0.7917656373713381,2.4313997915943033,-1.639634154222965
今,2,19,1.5835312747426762,3.2997568600208407,-1.7162255852781645
星,0,10,0.0,1.7367141368530739,-1.7367141368530739
鳳,0,10,0.0,1.7367141368530739,-1.7367141368530739
群,0,10,0.0,1.7367141368530739,-1.7367141368530739
光,0,10,0.0,1.7367141368530739,-1.7367141368530739
中,3,24,2.375296912114014,4.168113928447378,-1.7928170163333634
面,1,15,0.7917656373713381,2.6050712052796112,-1.813305567908273
一,8,47,6.334125098970705,8.162556443209448,-1.8284313442387434
色,0,11,0.0,1.9103855505383813,-1.9103855505383813
避,0,11,0.0,1.9103855505383813,-1.9103855505383813
紫,1,16,0.7917656373713381,2.7787426189649183,-1.98697698159358
深,1,16,0.7917656373713381,2.7787426189649183,-1.98697698159358
鐵,1,16,0.7917656373713381,2.7787426189649183,-1.98697698159358
斗,0,12,0.0,2.084056964223689,-2.084056964223689
柏,0,12,0.0,2.084056964223689,-2.084056964223689
三,0,12,0.0,2.084056964223689,-2.084056964223689
繪,0,12,0.0,2.084056964223689,-2.084056964223689
道,1,17,0.7917656373713381,2.9524140326502257,-2.1606483952788875
後,2,22,1.5835312747426762,3.8207711010767627,-2.2372398263340862
歲,0,13,0.0,2.2577283779089963,-2.2577283779089963
史,0,13,0.0,2.2577283779089963,-2.2577283779089963
四,0,13,0.0,2.2577283779089963,-2.2577283779089963
丹,0,13,0.0,2.2577283779089963,-2.2577283779089963
御,0,13,0.0,2.2577283779089963,-2.2577283779089963
銀,0,13,0.0,2.2577283779089963,-2.2577283779089963
筵,0,13,0.0,2.2577283779089963,-2.2577283779089963
恩,0,13,0.0,2.2577283779089963,-2.2577283779089963
班,0,13,0.0,2.2577283779089963,-2.2577283779089963
蘭,1,18,0.7917656373713381,3.126085446335533,-2.334319808964195
前,0,14,0.0,2.4313997915943033,-2.4313997915943033
言,1,19,0.7917656373713381,3.2997568600208407,-2.5079912226495025
垣,0,15,0.0,2.6050712052796112,-2.6050712052796112
寒,0,16,0.0,2.7787426189649183,-2.7787426189649183
題,0,16,0.0,2.7787426189649183,-2.7787426189649183
如,0,16,0.0,2.7787426189649183,-2.7787426189649183
乘,0,16,0.0,2.7787426189649183,-2.7787426189649183
傳,1,23,0.7917656373713381,3.9944425147620697,-3.2026768773907315
諫,0,20,0.0,3.4734282737061477,-3.4734282737061477
薇,0,20,0.0,3.4734282737061477,-3.4734282737061477
馬,0,24,0.0,4.168113928447378,-4.168113928447378
驄,0,25,0.0,4.341785342132685,-4.341785342132685
霜,1,38,0.7917656373713381,6.599513720041681,-5.807748082670344
名,1,38,0.7917656373713381,6.599513720041681,-5.807748082670344
臺,0,50,0.0,8.68357068426537,-8.68357068426537
