token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
對,4,17,2.5031289111389237,3.238095238095238,-0.7349663269563145
賢,3,14,1.8773466833541927,2.6666666666666665,-0.7893199833124738
公,2,11,1.2515644555694618,2.0952380952380953,-0.8436736396686335
郞,2,11,1.2515644555694618,2.0952380952380953,-0.8436736396686335
筵,2,11,1.2515644555694618,2.0952380952380953,-0.8436736396686335
良,1,8,0.6257822277847309,1.523809523809524,-0.898027296024793
腸,1,8,0.6257822277847309,1.523809523809524,-0.898027296024793
法,1,8,0.6257822277847309,1.523809523809524,-0.898027296024793
秋,1,8,0.6257822277847309,1.523809523809524,-0.898027296024793
情,1,8,0.6257822277847309,1.523809523809524,-0.898027296024793
參,1,8,0.6257822277847309,1.523809523809524,-0.898027296024793
盟,1,8,0.6257822277847309,1.523809523809524,-0.898027296024793
作,1,8,0.6257822277847309,1.523809523809524,-0.898027296024793
勝,4,18,2.5031289111389237,3.4285714285714284,-0.9254425174325047
秩,0,5,0.0,0.9523809523809523,-0.9523809523809523
運,0,5,0.0,0.9523809523809523,-0.9523809523809523
歡,0,5,0.0,0.9523809523809523,-0.9523809523809523
禮,0,5,0.0,0.9523809523809523,-0.9523809523809523
覺,0,5,0.0,0.9523809523809523,-0.9523809523809523
治,0,5,0.0,0.9523809523809523,-0.9523809523809523
宜,0,5,0.0,0.9523809523809523,-0.9523809523809523
外,0,5,0.0,0.9523809523809523,-0.9523809523809523
