token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
彥,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
餘,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
波,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
談,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
簿,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
只,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
離,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
志,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
尺,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
重,6,17,2.722323049001815,3.5291675316587083,-0.8068444826568935
一,16,39,7.259528130671506,8.096325513805272,-0.8367973831337663
深,4,13,1.8148820326678765,2.6987751712684243,-0.8838931386005477
曾,3,11,1.3611615245009074,2.283578991073282,-0.9224174665723746
傾,2,9,0.9074410163339383,1.8683828108781397,-0.9609417945442015
直,2,9,0.9074410163339383,1.8683828108781397,-0.9609417945442015
思,2,9,0.9074410163339383,1.8683828108781397,-0.9609417945442015
士,1,7,0.4537205081669691,1.4531866306829977,-0.9994661225160286
最,1,7,0.4537205081669691,1.4531866306829977,-0.9994661225160286
衆,1,7,0.4537205081669691,1.4531866306829977,-0.9994661225160286
字,1,7,0.4537205081669691,1.4531866306829977,-0.9994661225160286
僚,1,7,0.4537205081669691,1.4531866306829977,-0.9994661225160286
門,1,7,0.4537205081669691,1.4531866306829977,-0.9994661225160286
山,1,7,0.4537205081669691,1.4531866306829977,-0.9994661225160286
豈,1,7,0.4537205081669691,1.4531866306829977,-0.9994661225160286
席,1,7,0.4537205081669691,1.4531866306829977,-0.9994661225160286
咫,0,5,0.0,1.0379904504878554,-1.0379904504878554
邊,0,5,0.0,1.0379904504878554,-1.0379904504878554
酬,0,5,0.0,1.0379904504878554,-1.0379904504878554
燭,0,5,0.0,1.0379904504878554,-1.0379904504878554
案,0,5,0.0,1.0379904504878554,-1.0379904504878554
補,0,5,0.0,1.0379904504878554,-1.0379904504878554
載,0,5,0.0,1.0379904504878554,-1.0379904504878554
舌,0,5,0.0,1.0379904504878554,-1.0379904504878554
獻,0,5,0.0,1.0379904504878554,-1.0379904504878554
晩,0,5,0.0,1.0379904504878554,-1.0379904504878554
治,0,5,0.0,1.0379904504878554,-1.0379904504878554
象,0,5,0.0,1.0379904504878554,-1.0379904504878554
封,0,5,0.0,1.0379904504878554,-1.0379904504878554
惟,0,5,0.0,1.0379904504878554,-1.0379904504878554
憂,0,5,0.0,1.0379904504878554,-1.0379904504878554
經,0,5,0.0,1.0379904504878554,-1.0379904504878554
亭,0,5,0.0,1.0379904504878554,-1.0379904504878554
昭,0,5,0.0,1.0379904504878554,-1.0379904504878554
署,0,5,0.0,1.0379904504878554,-1.0379904504878554
勞,0,5,0.0,1.0379904504878554,-1.0379904504878554
環,0,5,0.0,1.0379904504878554,-1.0379904504878554
荷,0,5,0.0,1.0379904504878554,-1.0379904504878554
陽,0,5,0.0,1.0379904504878554,-1.0379904504878554
頭,5,16,2.268602540834846,3.3215694415611376,-1.0529669007262918
英,4,14,1.8148820326678765,2.9063732613659954,-1.0914912286981189
難,3,12,1.3611615245009074,2.491177081170853,-1.1300155566699457
眞,3,12,1.3611615245009074,2.491177081170853,-1.1300155566699457
多,3,12,1.3611615245009074,2.491177081170853,-1.1300155566699457
三,2,10,0.9074410163339383,2.075980900975711,-1.1685398846417727
臣,2,10,0.9074410163339383,2.075980900975711,-1.1685398846417727
入,2,10,0.9074410163339383,2.075980900975711,-1.1685398846417727
猶,2,10,0.9074410163339383,2.075980900975711,-1.1685398846417727
君,2,10,0.9074410163339383,2.075980900975711,-1.1685398846417727
六,1,8,0.4537205081669691,1.6607847207805688,-1.2070642126135998
正,1,8,0.4537205081669691,1.6607847207805688,-1.2070642126135998
已,1,8,0.4537205081669691,1.6607847207805688,-1.2070642126135998
容,1,8,0.4537205081669691,1.6607847207805688,-1.2070642126135998
高,6,19,2.722323049001815,3.944363711853851,-1.2220406628520362
偶,0,6,0.0,1.2455885405854266,-1.2455885405854266
洲,0,6,0.0,1.2455885405854266,-1.2455885405854266
卵,0,6,0.0,1.2455885405854266,-1.2455885405854266
納,0,6,0.0,1.2455885405854266,-1.2455885405854266
議,0,6,0.0,1.2455885405854266,-1.2455885405854266
近,0,6,0.0,1.2455885405854266,-1.2455885405854266
珍,0,6,0.0,1.2455885405854266,-1.2455885405854266
偏,0,6,0.0,1.2455885405854266,-1.2455885405854266
